Store Name,EAN/PLU,Root Article Code,LU,LV,SV Code,Description,Must Stock,Delisted,Store Selling Price,Cost Price,Vat,Case Qty,Margin %,DRS,Supplier,Article Linking
241 - RIALTO - O'LEARY,5010511471751,1031234,PCK,0,0,BARRATT NOUGAT BAR 35GRM,N,,1.20,30.56,23.00%,40,21.69%,N,DELIST - DELISTED MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5010478440234,1034402,PCK,0,0,SWIZZELS MATLOW REFRSHR STICK PK 43GRM,Y,,0.60,11.17,23.00%,36,36.42%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5011053011870,1112431,PCK,0,0,TOPPS BIG BABY POP STRAWBERRY CANDY 44GRM,N,,3.29,22.63,23.00%,12,29.50%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5010478558915,1112496,PCK,1,0,SWIZZELS MATLOW REFRESHERS STICK 10PK 1PCE,N,,0.60,11.17,23.00%,36,36.42%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,8410525122903,1120345,PCK,1,0,FINI JELLY TEETH BAGS 85GRMM,N,,1.00,7.50,23.00%,12,23.13%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8410525144264,1126302,PCK,1,0,FINI STRAWBERRY BITES BAG 85GRM,N,,1.00,7.50,23.00%,12,23.13%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8410525121500,1177198,PCK,1,0,FINI MAGIC CARPETS BAG 85GRM,N,,1.00,7.50,23.00%,12,23.13%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8410525152412,1184491,PCK,1,0,FINI JUNGLE ROPES BAG 85GRM,N,,1.00,7.50,23.00%,12,23.13%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8410525116711,1191071,PCK,1,0,FINI FIZZY WORMS BAG 85GRM,N,,1.00,7.50,23.00%,12,23.13%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8410525206146,1313050,PCK,1,0,FINI SOUR STRAWBERRY PENCILS BAG,N,,1.00,7.50,23.00%,12,23.13%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8410525206160,1313050,PCK,2,1,FINI RAINBOW SOUR TONGUES BAGS 80GRM,N,,1.00,7.50,23.00%,12,23.13%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8410525206184,1313050,PCK,3,2,FINI STRAWBERRY SOUR TONGUES BAGS 80GRM,N,,1.00,7.50,23.00%,12,23.13%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8410525206177,1337613,PCK,1,0,STRAWBERRY PENCILS,N,,1.00,7.50,23.00%,12,23.13%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8410525211096,1337613,PCK,2,1,FINI RAINBOW PENCILS BAGS 80GRM,N,,1.00,7.50,23.00%,12,23.13%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8410525116780,1337613,PCK,3,2,FINI STRAWBERRY RINGS BAGS 80GRM,N,,1.00,7.50,23.00%,12,23.13%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8410525268014,1337613,PCK,5,3,FINI JELLY CHERRIES BAG 80GRM,N,,1.00,7.50,23.00%,12,23.13%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8410525179914,1337613,PCK,6,4,FINI FRIED EGGS BAG 80GRM,N,,1.00,7.50,23.00%,12,23.13%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8410525202575,1337613,PCK,7,5,FINI LITTLE MIX BAG 80GRM,N,,1.00,7.50,23.00%,12,23.13%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8410525160554,1337613,PCK,8,6,FINI SOUR LITTLE MIX BAG 80GRM,N,,1.00,7.50,23.00%,12,23.13%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8410525263057,1337613,PCK,9,7,FINI TUBES INSIDE OUT BAG 80GRM,N,,1.00,7.50,23.00%,12,23.13%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8410525116704,1337613,PCK,10,8,FINI STRAWBERRY JELLY KISSES BAG 80GRM,N,,1.10,7.62,23.00%,12,29.00%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8410525116766,1337613,PCK,11,9,FINI FIZZY JELLY COLA BOTTLES 80GRM,N,,1.00,7.62,23.00%,12,21.90%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5021778006341,1409705,PCK,0,0,JELLY BEAN MACHINE 1PCE,N,,2.50,12.50,23.00%,12,48.75%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,8410525178085,1479308,PCK,1,0,FINI WATERMELON SLICES BAG 85GRM,N,,1.00,7.50,23.00%,12,23.13%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,1497858,,PCK,0,0,TROLLI WATERMELON,Y,,1.65,11.79,23.00%,12,26.76%,N,606 - SHELTON DISTRIBUTERS LTD - 1LOC_SUP,
241 - RIALTO - O'LEARY,9001395013461,1609492,PCK,1,0,MILK CHOCOLATE EASTER HUNT BAG 300GRM,N,,2.00,31.22,23.00%,25,23.20%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,6957342912789,1617758,PCK,0,0,POPPING CANDY,N,,1.40,0.75,23.00%,1,34.11%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,070462004083,1668497,PCK,0,0,SWEDISH FISH TROPICAL,N,,3.00,19.65,23.00%,12,32.86%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,070970473562,1672469,PCK,0,0,MIKE&IKE MEGA MIX BOX,N,,3.00,19.25,23.00%,12,34.23%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5012035959678,1694258,PCK,1,0,MAOAM BLOXX 88GRM,N,,1.45,12.64,23.00%,20,46.39%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,070970471278,1725488,PCK,0,0,MIKE&IKE BERRY BLAST,N,,3.00,19.25,23.00%,12,34.23%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,010700858368,1782206,PCK,0,0,JOLLY RANCHER GUMMIES,N,,3.95,17.65,23.00%,12,54.20%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5011061107305,1788688,PCK,0,0,ZED MINI GUMBALL MACHINE 40GRM,N,,4.50,28.80,23.00%,12,34.40%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5904310231046,1794198,PCK,0,0,BIG DIPPER,N,,2.25,12.50,23.00%,12,43.06%,N,BTG - BOTANIC MARKETING LTD - 1LOC_SUP,
241 - RIALTO - O'LEARY,073390020620,1833127,PCK,0,0,AIRHEADS 6 BAR THEATRE BOX,N,,3.95,21.95,23.00%,12,43.04%,N,BTG - BOTANIC MARKETING LTD - 1LOC_SUP,
241 - RIALTO - O'LEARY,5010478614895,1834462,PCK,0,0,SWIZZELS STINGER BARS 18GRM,N,,0.55,13.20,23.00%,60,50.80%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5010478900998,1834462,PCK,1,1,SWIZZELS REFRESHER ORIGINAL BAR 18GRM,N,,0.55,13.20,23.00%,60,50.80%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,3116740015642,1840192,PCK,0,0,LUTTI ROLL UP GUM TUTTI FRUITI 35 GRMX24,N,,1.65,23.58,23.00%,24,26.76%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,3116740015536,1840196,PCK,0,0,LUTTI TUBBLE GUM TUTTI FRUITI 35GRMX36,N,,1.80,37.73,23.00%,36,28.38%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5017375034702,1882584,PCK,1,1,MILLIONS STRAWBERRY SWEETS TUBE 55G,N,,2.20,13.98,23.00%,12,34.87%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5017375034733,1882584,PCK,2,2,MILLIONS BUBBLEGUM SWEETS 55GRM,N,,2.20,14.70,23.00%,12,31.51%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5017375034726,1882584,PCK,3,3,MILLIONS COLA SWEETS 55GRM,N,,2.20,15.00,23.00%,12,30.11%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5200701003200,1882607,PCK,0,0,CRUNCHIES SURPRIZE PAW PARTOL,N,,2.00,10.30,23.00%,12,47.21%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5200701003187,1882608,PCK,0,0,PEPPA PIG SURPRIZE,N,,2.00,10.30,23.00%,12,47.21%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5010511481774,1930075,PCK,0,0,BARRATT WHAM EXTREME SOUR STICK 36GRM,N,,1.30,17.61,23.00%,40,58.35%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,96119341,1048696,PCK,2,1,CADBURY SMALL KIDS BAR 18GRM,N,,1.30,40.70,23.00%,60,35.82%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,57030609,1048696,PCK,3,2,CADBURY FUDGE 22GRM,N,,0.95,29.45,23.00%,60,36.45%,N,DELIST - DELISTED MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,7622201143480,1048696,PCK,4,3,CADBURY CURLY WURLY 21.5GRM,N,,0.95,21.85,23.00%,48,41.06%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8013399181818,1082511,PCK,4,1,CHEWITS COLA SWEETS 30GRM,N,,1.55,26.79,23.00%,40,46.85%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,80712756,1171275,PCK,1,0,ZAINI SURPRISE EGG BARBIE 20 GRM,N,,1.70,22.01,23.00%,24,33.65%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,80995715,1171275,PCK,2,1,ZAINI SURPRISE EGG HOT WHEELS 20 GRM,N,,1.70,22.01,23.00%,24,33.65%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,80799757,1171275,PCK,3,2,ZAINI SURPRISE EGG PAW PATROL 20 GRM,Y,,1.70,22.01,23.00%,24,33.65%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,80730873,1171275,PCK,4,3,ZAINI SURPRISE EGG SCOOBY DOO 20 GRM,N,,1.70,22.01,23.00%,24,33.65%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,80862499,1171275,PCK,5,4,ZAINI SURPRISE EGG SHIMMER & SHINE 20 GRM,Y,,1.70,22.01,23.00%,24,33.65%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,80710189,1171275,PCK,6,5,ZAINI SURPRISE EGG SPONGEBOB 20 GRM,N,,1.70,22.01,23.00%,24,33.65%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,80995081,1171275,PCK,7,6,ZAINI SURPRISE EGG UNICORN 20 GRM,N,,1.70,22.01,23.00%,24,33.65%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,80710196,1171280,PCK,1,0,ZAINI SURPRISE EGG MINNIE / SPIDERMAN 20GRM,N,,1.50,22.01,23.00%,24,24.80%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,96095232,1297328,PCK,1,1,CADBURY FUDGE PM25P 25GRM,N,,0.25,9.00,23.00%,60,26.20%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,8008743002574,1527632,PCK,0,0,NET BAG MILK CHOC GOLD COINS 75GRM,N,,2.00,80.94,23.00%,65,23.42%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8008743045779,1527653,PCK,1,0,NET MXD BAG M/CHOC SANTAS & SNOWMEN 68GRM,N,,1.85,35.60,23.00%,30,21.10%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8008743045762,1527686,PCK,0,0,NET BAG MILK CHOCOLATE COL BALLS 66GRM,N,,1.85,36.85,23.00%,32,23.44%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8008743045755,1527694,PCK,1,0,NET BAG M/CHOC HALLOWEEN HORROR FIG 68GRM,N,,1.85,35.56,23.00%,30,21.19%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8008743045731,1527703,PCK,0,0,NET BAG MILK CHOC ORANGE PUMPKNS 66GRM,Y,,1.85,37.93,23.00%,32,21.19%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,7622210783967,1555549,PCK,6,1,CADBURY DAIRY MILK FREDDO CARAMEL BAR 19.5GRM,N,,0.80,23.40,23.00%,60,40.04%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,57030623,1555549,PCK,4,4,CADBURY CHOMP BAR 21GRM,N,,0.80,23.40,23.00%,60,40.04%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,96049945,1555549,PCK,5,5,CADBURY DAIRY MILK FREDDO BAR 18GRM,N,,0.80,23.40,23.00%,60,40.04%,N,UNAVAIL - UNAVAILABLE MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,80177609,1562922,PCK,1,0,KINDER KIDS MINI CHOC T4 55GRM,N,,1.30,14.25,23.00%,20,32.59%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,80578819,1613513,PCK,1,1,LOL MILK CHOCOLATE SURPRISE EGG 20GRM,N,,1.85,25.50,23.00%,24,29.36%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5021202549963,1619376,PCK,0,0,JAZZLES,N,,1.70,9.85,23.00%,12,40.61%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,8941170010746,1637759,PCK,0,0,KIDZZ JOY GIRL,N,,1.00,0.33,23.00%,1,60.03%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5099520008592,1640407,PCK,0,0,CAFFREYS MINT CRISP BAR 20GRM,Y,,0.65,17.35,23.00%,56,41.37%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,5391502096390,1640407,PCK,1,1,CAFFREYS BIG TIME BAR 20GRM,Y,,0.65,17.35,23.00%,56,41.37%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,5099520008448,1640407,PCK,2,2,CAFFREYS MACAROON BAR 20GRM,Y,,0.65,17.35,23.00%,56,41.37%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,57024295,1643418,PCK,0,0,CADBURY FREDDO TREASURE 14.4GRM,Y,,1.70,15.00,23.00%,24,54.78%,N,EPR - EXTENDED PROMOTIONS - 1LOC_SUP,
241 - RIALTO - O'LEARY,8000300430578,1647204,PCK,2,1,MILKYBAR KID WHITE CHOCOLATE BAR 12GRM,N,,0.75,15.98,23.00%,54,51.47%,N,DELIST - DELISTED MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5397136008273,1671037,PCK,0,0,WILTON MINT CRISP BAR 35GRM,N,,1.90,63.00,23.00%,60,32.03%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5397136008259,1671037,PCK,1,1,WILTON MACAROON CRISP BAR 35GRM,N,,1.90,63.00,23.00%,60,32.03%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8724900519036,1792847,PCK,0,0,COINS NET 80GRM,N,,1.30,0.80,23.00%,1,24.31%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,8004735106077,1793982,PCK,0,0,ZANI PAW PATROL MILK CHOC EGGS 3PK 20GRM,Y,,4.00,62.09,23.00%,24,20.45%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,8004735108767,1793983,PCK,0,0,ZANI LOL SUPRISE MILK CHOC EGGS 3PK 20GRM,Y,,4.00,62.09,23.00%,24,20.45%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,8724900517834,1806156,PCK,0,0,ROSES MILK CHOC RED HEARTS NET 80G,N,,1.70,29.27,23.00%,30,29.41%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,80969938,1825022,PCK,0,0,ZAINI UNICORN SURPRISE EGG,N,,1.50,0.72,23.00%,1,40.96%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,80878032,1856767,PCK,0,0,ZAINI COCOMELON CHOC EGG 20G,N,,1.50,20.50,23.00%,24,29.96%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,8724900520797,1860856,PCK,0,0,LARGE MILK CHOCOLATE EASTER COINS 60GRM,N,,2.20,26.02,23.00%,20,27.26%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8724900521473,1860980,PCK,1,0,MILK CHOCOLATE EASTER COIN NET 80GRM,Y,,2.20,33.82,23.00%,26,27.28%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,8724900521497,1860985,PCK,1,0,MILK CHOCOLATE EASTER EGG NET 80GRM,Y,,2.20,32.52,23.00%,25,27.27%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,5010511481125,1929956,PCK,0,0,BARRATT WHAM EXTREME BAR 25GRM,N,,1.10,30.00,23.00%,50,32.91%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5031396085109,1930086,PCK,0,0,BARRATT WHAM FLASH & DIP POP 25GRM,N,,3.30,22.00,23.00%,12,31.67%,N,DELIST - DELISTED MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,8410740096201,1930639,PCK,0,0,LACASITOS PENCIL CHOCOLATE GEMS 20GRM,N,,3.30,44.00,23.00%,24,31.67%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8410740006811,1930639,PCK,1,1,LACASITOS PEPPA PIG CHOCOLATE GEMS 20GRM,N,,3.30,36.00,23.00%,20,32.91%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8713600175000,1032230,PCK,8,8,LOOK O LOOK HANGING BAGS 110GRM,N,,2.75,24.56,23.00%,15,26.77%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8713600285969,1032230,PCK,13,12,LOL CANDY PIZZA IN BOX 435GRM,N,,7.00,54.63,23.00%,12,20.01%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5010478100213,1034391,PCK,0,0,SWIZZELS DRUMSTICK CHEW BAR R/BRY 18GRM,N,,0.65,14.69,23.00%,60,53.67%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5012035946913,1495258,PCK,0,0,HARIBO PINBALLS STICK 32GRM,N,,1.10,11.08,23.00%,30,58.70%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8713600286072,1516822,PCK,1,0,LOOKOLOOK MINI SUSHI CANDY,N,,3.89,27.51,23.00%,12,27.51%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8713600286713,1516822,PCK,2,1,LOL MINI CANDY BURGER 130GRMX9,N,,3.90,20.63,23.00%,9,27.71%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5012035955083,1627036,PCK,0,0,HARIBO STARMIX HANGY PACK 42GRM,N,,1.15,12.82,23.00%,36,61.91%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5011053022272,1633486,PCK,1,1,BAZOOKA JUICY DROP GUMMIES 57GRM,N,,3.00,22.63,23.00%,12,22.68%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5012035956370,1668090,PCK,0,0,HARIBO STARMIX 90G,N,,1.00,16.00,23.00%,24,18.00%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5996071682755,1746655,PCK,0,0,TINIZ JELLY ROPE 26GRM,N,,1.65,18.21,23.00%,20,32.13%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5011053024467,1761862,PCK,1,0,JUICY DROP BLAST 45GRM,N,,1.30,18.10,23.00%,24,28.64%,N,DELIST - DELISTED MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,8713600285983,1770140,PCK,1,0,LOL MINI CANDY PIZZA 85GRMX18,N,,4.00,41.27,23.00%,18,29.50%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,032134265062,1786033,PCK,0,0,WARHEADS,N,,3.50,19.25,23.00%,10,32.35%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,87138009,1788383,PCK,0,0,TJBF SURPRISE MIX 28GRM,N,,1.09,13.76,23.00%,20,22.36%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,4001686372586,1815994,PCK,0,0,HARIBO MEGA ROULETTE JELLIES 45GRM,N,,1.15,16.21,23.00%,40,56.66%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8713600637577,1840442,PCK,0,0,LOL FLOWER CANDY TRAY 145GRMX12,N,,8.00,55.00,23.00%,12,29.53%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,4000512008903,1840566,PCK,0,0,TROLLI BIG JELLY BURGER 50GRM,N,,1.70,23.58,23.00%,24,28.91%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,986224,1840654,PCK,0,0,TROLLI BIG BURGER HOD 50GRM,N,,1.70,176.85,23.00%,180,28.91%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5391521572394,1865455,PCK,0,0,RETRO SWEETS JELLY BABIES,N,,2.19,22.50,23.00%,18,29.79%,N,BTG - BOTANIC MARKETING LTD - 1LOC_SUP,
241 - RIALTO - O'LEARY,5011061115331,1881966,PCK,0,0,ZED SOUR JAWBREAKER 33GRM,N,,1.20,20.63,23.00%,30,29.51%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5011061115324,1881966,PCK,1,1,ZED STRAWBERRY JAWBREAKER 33GRM,N,,1.20,20.63,23.00%,30,29.51%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5010478477896,1882645,PCK,0,0,SWIZZELS LOVE HEARTS LIPSTICK 6GRM,N,,0.45,14.30,23.00%,60,34.86%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391521572448,1958039,PCK,0,0,RETRO SWEETS ASSORTED 150GRM,N,,2.20,1.14,23.00%,1,36.26%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5099520001227,1008945,PCK,0,0,CAFFREYS SNOWBALLS 30GRM,N,,1.05,17.30,23.00%,36,43.71%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5010511473687,1350330,PCK,0,0,BARRATTS FLUMPS 20GRM,N,,0.80,15.88,23.00%,50,51.17%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391502096338,1411981,PCK,2,0,CAFFREYS TEA CAKES 25GRM,Y,,0.80,9.75,23.00%,24,37.54%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,5099286009888,1564079,PCK,0,0,ROSE MALLOW BITES 170GRM,N,,2.50,29.12,23.00%,18,20.41%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5099286009864,1564082,PCK,0,0,ROSE SNOW BITES 168GRM,Y,,3.00,29.12,23.00%,18,33.67%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,5099286009871,1566050,PCK,0,0,ROSE COCONUT BITES 170GRM,N,,3.00,29.12,23.00%,18,33.67%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5099286010440,1666972,PCK,0,0,ROSE COCONUT ROLLS 24PK,N,,2.30,1.10,23.00%,1,41.17%,N,610 - ROSE CONFECTIONERY CO LTD - 1LOC_SUP,
241 - RIALTO - O'LEARY,5099286010518,1671256,PCK,0,0,BAKERY BITES TEA CAKES,N,,3.00,23.41,23.00%,18,46.68%,N,610 - ROSE CONFECTIONERY CO LTD - 1LOC_SUP,
241 - RIALTO - O'LEARY,8710497961280,1692930,PCK,0,0,FRISIA PARTY MALLOWS 300GRM,N,,3.75,27.21,23.00%,12,25.63%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8710497962010,1692930,PCK,1,1,FRISIA PARTY MALLOWS 300GRM,N,,5.00,18.30,23.00%,6,24.97%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5099286010907,1753999,PCK,0,0,ROSE CHOC WAFERS 128G,N,,3.00,1.25,23.00%,1,48.75%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
